"","Simulated_a","Simulated_c","Estimated_a","Estimated_c","Difference"
"5616",0.24,0,0.26322,0,-0.26322
"5617",0.24,0,0.24074,0,-0.24074
"5618",0.24,0,0.21814,0,-0.21814
"5619",0.24,0,0.08913,0.13047,0.04134
"5620",0.24,0,0.15759,0.03949,-0.1181
"5621",0.24,0,0.23282,0,-0.23282
"5622",0.24,0,0.1944,0.0512,-0.14319
"5623",0.24,0,0.13996,0.07258,-0.06738
"5624",0.24,0,0.23789,0.03241,-0.20549
"5625",0.24,0,0.052,0.08723,0.03523
"5626",0.24,0,0.1716,0.02828,-0.14332
"5627",0.24,0,0.19953,0.03751,-0.16203
"5628",0.24,0,0.282,0,-0.282
"5629",0.24,0,0.21089,0.0094,-0.20149
"5630",0.24,0,0.27984,0,-0.27984
"5631",0.24,0,0.19432,0.03087,-0.16345
"5632",0.24,0,0.20999,0,-0.20999
"5633",0.24,0,0.24682,0,-0.24682
"5634",0.24,0,0.24048,0,-0.24048
"5635",0.24,0,0.23459,0,-0.23459
"5636",0.24,0,0.23876,0,-0.23876
"5637",0.24,0,0.23612,0,-0.23612
"5638",0.24,0,0.0368,0.13706,0.10027
"5639",0.24,0,0.29407,0,-0.29407
"5640",0.24,0,0.1844,0.06433,-0.12008
"5641",0.24,0,0.27052,0,-0.27052
"5642",0.24,0,0.11485,0.0726,-0.04225
"5643",0.24,0,0.20587,0.02357,-0.1823
"5644",0.24,0,0.21686,0,-0.21686
"5645",0.24,0,0.22771,0,-0.22771
"5646",0.24,0,0.26536,0,-0.26536
"5647",0.24,0,0.25412,0,-0.25412
"5648",0.24,0,0.2424,0,-0.2424
"5649",0.24,0,0.26112,0,-0.26112
"5650",0.24,0,0.25051,0,-0.25051
"5651",0.24,0,0.18842,0.04736,-0.14106
"5652",0.24,0,0.07073,0.09626,0.02553
"5653",0.24,0,0.30117,0,-0.30117
"5654",0.24,0,0.21145,0.02823,-0.18322
"5655",0.24,0,0.17419,0,-0.17419
"5656",0.24,0,0.21378,0,-0.21378
"5657",0.24,0,0.03839,0.14789,0.1095
"5658",0.24,0,0.20517,0.01258,-0.19258
"5659",0.24,0,0.19715,0.02082,-0.17633
"5660",0.24,0,0.20782,0,-0.20782
"5661",0.24,0,0.23409,0,-0.23409
"5662",0.24,0,0.21859,0,-0.21859
"5663",0.24,0,0.26901,0,-0.26901
"5664",0.24,0,0.24458,0,-0.24458
"5665",0.24,0,0.22288,0.01731,-0.20557
"5666",0.24,0,0.18603,0.00732,-0.1787
"5667",0.24,0,0.27029,0,-0.27029
"5668",0.24,0,0.25176,0,-0.25176
"5669",0.24,0,0.2265,0.01319,-0.21331
"5670",0.24,0,0.18596,0,-0.18596
"5671",0.24,0,0.20452,0.00223,-0.20229
"5672",0.24,0,0.25139,0,-0.25139
"5673",0.24,0,0.25499,0,-0.25499
"5674",0.24,0,0.19967,0.01763,-0.18204
"5675",0.24,0,0.24242,0,-0.24242
"5676",0.24,0,0.23618,0,-0.23618
"5677",0.24,0,0.1559,0.06392,-0.09198
"5678",0.24,0,0.19792,0.01945,-0.17847
"5679",0.24,0,0.10507,0.10852,0.00345
"5680",0.24,0,0.20539,0.03502,-0.17037
"5681",0.24,0,0.25121,0,-0.25121
"5682",0.24,0,0.11084,0.08975,-0.02109
"5683",0.24,0,0.23693,0,-0.23693
"5684",0.24,0,0.22444,0.03395,-0.1905
"5685",0.24,0,0.22373,0,-0.22373
"5686",0.24,0,0.26145,0,-0.26145
"5687",0.24,0,0.22078,0,-0.22078
"5688",0.24,0,0.16197,0.04797,-0.114
"5689",0.24,0,0.11569,0.10391,-0.01177
"5690",0.24,0,0.20767,0.016,-0.19167
"5691",0.24,0,0.1671,0.05447,-0.11263
"5692",0.24,0,0.2241,0.01355,-0.21055
"5693",0.24,0,0.21731,0,-0.21731
"5694",0.24,0,0.20559,0,-0.20559
"5695",0.24,0,0.22613,0.03787,-0.18826
"5696",0.24,0,0.18368,0.03272,-0.15096
"5697",0.24,0,0.26406,0,-0.26406
"5698",0.24,0,0.26635,0,-0.26635
"5699",0.24,0,0.28325,0,-0.28325
"5700",0.24,0,0.19547,0.06822,-0.12725
"5701",0.24,0,0.22377,0,-0.22377
