"","Simulated_a","Simulated_c","Estimated_a","Estimated_c","Difference"
"2252",0.46,0.05,0.23904,0.35228,0.11323
"2253",0.46,0.05,0.57855,0.01459,-0.56396
"2254",0.46,0.05,0.51134,0,-0.51134
"2255",0.46,0.05,0.60869,0,-0.60869
"2256",0.46,0.05,0.51953,0,-0.51953
"2257",0.46,0.05,0.53765,0,-0.53765
"2258",0.46,0.05,0.44494,0.14708,-0.29786
"2259",0.46,0.05,0.68519,0,-0.68519
"2260",0.46,0.05,0.58099,0.00699,-0.574
"2261",0.46,0.05,0.59791,0.0238,-0.57411
"2262",0.46,0.05,0.1996,0.14261,-0.05699
"2263",0.46,0.05,0.37761,0,-0.37761
"2264",0.46,0.05,0.18423,0.10968,-0.07456
"2265",0.46,0.05,0.70734,0,-0.70734
"2266",0.46,0.05,0.59335,0.04559,-0.54777
"2267",0.46,0.05,0.11571,0.41884,0.30313
"2268",0.46,0.05,0.2348,0.28994,0.05514
"2269",0.46,0.05,0,0.48639,0.48639
"2270",0.46,0.05,0.07918,0.50244,0.42326
"2271",0.46,0.05,0.45527,0,-0.45527
"2272",0.46,0.05,0.41314,0.18581,-0.22733
"2273",0.46,0.05,0.42334,0,-0.42334
"2274",0.46,0.05,0.47949,0,-0.47949
"2275",0.46,0.05,0.49036,0,-0.49036
"2276",0.46,0.05,0.26249,0.32508,0.06259
"2277",0.46,0.05,0.6111,0,-0.6111
"2278",0.46,0.05,0.31892,0.26286,-0.05606
"2279",0.46,0.05,0.59862,0.10479,-0.49383
"2280",0.46,0.05,0.39081,0.20618,-0.18463
"2281",0.46,0.05,0.16828,0.31647,0.14819
"2282",0.46,0.05,0.26058,0.20479,-0.05579
"2283",0.46,0.05,0,0.34695,0.34695
"2284",0.46,0.05,0.60409,0.03557,-0.56851
"2285",0.46,0.05,0.60756,0.03969,-0.56787
"2286",0.46,0.05,0.14502,0.20364,0.05863
"2287",0.46,0.05,0.32691,0.25079,-0.07613
"2288",0.46,0.05,0.09928,0.40709,0.30781
"2289",0.46,0.05,0.42426,0.10015,-0.32411
"2290",0.46,0.05,0.42178,0.10781,-0.31397
"2291",0.46,0.05,0.54393,0,-0.54393
"2292",0.46,0.05,0.59294,0.10575,-0.48719
"2293",0.46,0.05,0.07841,0.36541,0.287
"2294",0.46,0.05,0,0.33232,0.33232
"2295",0.46,0.05,0.1596,0.31956,0.15996
"2296",0.46,0.05,0.5608,0,-0.5608
"2297",0.46,0.05,0.43218,0.05751,-0.37467
"2298",0.46,0.05,0.53628,0.08745,-0.44883
"2299",0.46,0.05,0.34474,0.18493,-0.1598
"2300",0.46,0.05,0.2769,0.21189,-0.06501
"2301",0.46,0.05,0.45314,0,-0.45314
"2302",0.46,0.05,0.45875,0.07506,-0.38368
"2303",0.46,0.05,0.39944,0.00317,-0.39627
"2304",0.46,0.05,0.37645,0,-0.37645
"2305",0.46,0.05,0.33256,0,-0.33256
"2306",0.46,0.05,0.5368,0,-0.5368
"2307",0.46,0.05,0.20307,0.23458,0.03152
"2308",0.46,0.05,0.44091,0.25909,-0.18182
"2309",0.46,0.05,0.55246,0.01107,-0.54139
"2310",0.46,0.05,0.10089,0.42267,0.32179
"2311",0.46,0.05,0.33907,0.22206,-0.11701
"2312",0.46,0.05,0.23449,0.39277,0.15828
"2313",0.46,0.05,0.37558,0.19721,-0.17836
"2314",0.46,0.05,0.48679,0,-0.48679
"2315",0.46,0.05,0.30775,0.06869,-0.23906
"2316",0.46,0.05,0.41514,0.00105,-0.41409
"2317",0.46,0.05,0.28929,0.10592,-0.18337
"2318",0.46,0.05,0.20293,0.34111,0.13818
"2319",0.46,0.05,0.55979,0,-0.55979
"2320",0.46,0.05,0.57914,0,-0.57914
"2321",0.46,0.05,0.11966,0.34468,0.22502
"2322",0.46,0.05,0.43434,0.02399,-0.41036
"2323",0.46,0.05,0.45545,0.03365,-0.4218
"2324",0.46,0.05,0.38167,0.14196,-0.23971
"2325",0.46,0.05,0,0.39545,0.39545
"2326",0.46,0.05,0.28738,0.10805,-0.17933
"2327",0.46,0.05,0.4047,0.22111,-0.18359
"2328",0.46,0.05,0.43146,0,-0.43146
"2329",0.46,0.05,0.64729,0.04166,-0.60563
"2330",0.46,0.05,0.31161,0,-0.31161
"2331",0.46,0.05,0.50192,0,-0.50192
"2332",0.46,0.05,0.44378,0,-0.44378
"2333",0.46,0.05,0.56604,0.01908,-0.54696
"2334",0.46,0.05,0,0.37158,0.37158
"2335",0.46,0.05,0,0.40117,0.40117
"2336",0.46,0.05,0.49414,0.02609,-0.46805
"2337",0.46,0.05,0.37419,0.09152,-0.28267
"2338",0.46,0.05,0.57037,0,-0.57037
"2339",0.46,0.05,0.4618,0,-0.4618
"2340",0.46,0.05,0.12076,0.33651,0.21575
"2341",0.46,0.05,0.49828,0,-0.49828
"2342",0.46,0.05,0.53191,0,-0.53191
"2343",0.46,0.05,0.4265,0,-0.4265
"2344",0.46,0.05,0.47798,0,-0.47798
"2345",0.46,0.05,0.50803,0.04651,-0.46152
"2346",0.46,0.05,0.40324,0,-0.40324
"2347",0.46,0.05,0,0.40923,0.40923
"2348",0.46,0.05,0.11079,0.36868,0.25789
"2349",0.46,0.05,0.42689,0,-0.42689
"2350",0.46,0.05,0.12518,0.48579,0.36061
"2351",0.46,0.05,0.46044,0,-0.46044
"2352",0.46,0.05,0.41653,0.15072,-0.26581
"2353",0.46,0.05,0.52505,0,-0.52505
"2354",0.46,0.05,0.38736,0,-0.38736
"2355",0.46,0.05,0.51394,0,-0.51394
"2356",0.46,0.05,0.3795,0.10608,-0.27342
"2357",0.46,0.05,0.31827,0.20459,-0.11368
"2358",0.46,0.05,0.54801,0,-0.54801
"2359",0.46,0.05,0.2356,0.33486,0.09926
"2360",0.46,0.05,0,0.27733,0.27733
"2361",0.46,0.05,0.26229,0.30361,0.04132
"2362",0.46,0.05,0.01158,0.30295,0.29137
"2363",0.46,0.05,0.50678,0,-0.50678
"2364",0.46,0.05,0.47474,0,-0.47474
"2365",0.46,0.05,0.69649,0,-0.69649
"2366",0.46,0.05,0.62169,0,-0.62169
"2367",0.46,0.05,0.07994,0.29558,0.21564
"2368",0.46,0.05,0.36539,0,-0.36539
"2369",0.46,0.05,0.60886,0,-0.60886
"2370",0.46,0.05,0.61216,0,-0.61216
"2371",0.46,0.05,0.37128,0.13101,-0.24027
"2372",0.46,0.05,0.42085,0,-0.42085
"2373",0.46,0.05,0.51649,0,-0.51649
"2374",0.46,0.05,0.41457,0.03695,-0.37762
"2375",0.46,0.05,0.40661,0.06498,-0.34163
"2376",0.46,0.05,0.5544,0,-0.5544
"2377",0.46,0.05,0.33555,0,-0.33555
"2378",0.46,0.05,0.37679,0.08243,-0.29436
"2379",0.46,0.05,0.58239,0,-0.58239
"2380",0.46,0.05,0.40625,0.00304,-0.40321
"2381",0.46,0.05,0.55326,0,-0.55326
"2382",0.46,0.05,0.12743,0.29374,0.16631
"2383",0.46,0.05,0.26139,0,-0.26139
"2384",0.46,0.05,0.37598,0.04075,-0.33523
"2385",0.46,0.05,0.48901,0,-0.48901
"2386",0.46,0.05,0.17426,0.28089,0.10663
"2387",0.46,0.05,0.4008,0,-0.4008
"2388",0.46,0.05,0,0.32372,0.32372
"2389",0.46,0.05,0.24118,0.16533,-0.07585
"2390",0.46,0.05,0.19403,0,-0.19403
"2391",0.46,0.05,0.44686,0,-0.44686
"2392",0.46,0.05,0.66359,0,-0.66359
"2393",0.46,0.05,0.39718,0.0546,-0.34257
"2394",0.46,0.05,0,0.547,0.547
"2395",0.46,0.05,0.3819,0.23303,-0.14887
"2396",0.46,0.05,0.20141,0.25298,0.05157
"2397",0.46,0.05,0.49217,0,-0.49217
"2398",0.46,0.05,0.34134,0.12946,-0.21188
"2399",0.46,0.05,0.43664,0.1068,-0.32985
"2400",0.46,0.05,0.38687,0,-0.38687
"2401",0.46,0.05,0.59853,0,-0.59853
"2402",0.46,0.05,0.54204,0,-0.54204
"2403",0.46,0.05,0.47039,0.00187,-0.46852
"2404",0.46,0.05,0.56351,0,-0.56351
"2405",0.46,0.05,0.34986,0.22054,-0.12932
"2406",0.46,0.05,0.33901,0.19752,-0.14149
"2407",0.46,0.05,0.43609,0.01673,-0.41937
"2408",0.46,0.05,0.21239,0.01382,-0.19857
"2409",0.46,0.05,0,0.30485,0.30485
"2410",0.46,0.05,0.32892,0,-0.32892
"2411",0.46,0.05,0.04503,0.38195,0.33692
"2412",0.46,0.05,0.39548,0,-0.39548
"2413",0.46,0.05,0.4132,0,-0.4132
"2414",0.46,0.05,0.48346,0,-0.48346
"2415",0.46,0.05,0.34441,0.10472,-0.23968
"2416",0.46,0.05,0.47315,0.16191,-0.31124
"2417",0.46,0.05,0.46447,0.07192,-0.39255
"2418",0.46,0.05,0.54256,0.03498,-0.50758
"2419",0.46,0.05,0.52665,0,-0.52665
