"","Simulated_a","Simulated_c","Estimated_a","Estimated_c","Difference"
"1052",0.31,0,0.29043,0,-0.29043
"1053",0.31,0,0.22663,0,-0.22663
"1054",0.31,0,0.36858,0.00151,-0.36707
"1055",0.31,0,0.16664,0.12082,-0.04583
"1056",0.31,0,0.20207,0.09991,-0.10217
"1057",0.31,0,0.30257,0,-0.30257
"1058",0.31,0,0.20265,0.10551,-0.09713
"1059",0.31,0,0.32009,0,-0.32009
"1060",0.31,0,0.26135,0,-0.26135
"1061",0.31,0,0.24634,0.03954,-0.2068
"1062",0.31,0,0.28168,0.04715,-0.23453
"1063",0.31,0,0.27719,0.01498,-0.26221
"1064",0.31,0,0.29934,0,-0.29934
"1065",0.31,0,0.35885,0,-0.35885
"1066",0.31,0,0.2854,0.0075,-0.2779
"1067",0.31,0,0.33013,0.01337,-0.31675
"1068",0.31,0,0.28714,0,-0.28714
"1069",0.31,0,0.3073,0,-0.3073
"1070",0.31,0,0.31341,0.05055,-0.26287
"1071",0.31,0,0.29156,0,-0.29156
"1072",0.31,0,0.30219,0.01955,-0.28264
"1073",0.31,0,0.27644,0.05684,-0.2196
"1074",0.31,0,0.33918,0,-0.33918
"1075",0.31,0,0.34601,0.00233,-0.34367
"1076",0.31,0,0.3015,0,-0.3015
"1077",0.31,0,0.30822,0,-0.30822
"1078",0.31,0,0.3194,0,-0.3194
"1079",0.31,0,0.21168,0.07301,-0.13867
"1080",0.31,0,0.34092,0,-0.34092
"1081",0.31,0,0.24532,0.05151,-0.19381
"1082",0.31,0,0.29171,0.00971,-0.28199
"1083",0.31,0,0.29573,0,-0.29573
"1084",0.31,0,0.25507,0,-0.25507
"1085",0.31,0,0.28519,0,-0.28519
"1086",0.31,0,0.26643,0.07003,-0.1964
"1087",0.31,0,0.31975,0,-0.31975
"1088",0.31,0,0.3144,0,-0.3144
"1089",0.31,0,0.3007,0,-0.3007
"1090",0.31,0,0.31647,0.00421,-0.31226
"1091",0.31,0,0.28304,0.03262,-0.25042
"1092",0.31,0,0.29024,0,-0.29024
"1093",0.31,0,0.24844,0.06178,-0.18665
"1094",0.31,0,0.28557,0.00554,-0.28003
"1095",0.31,0,0.24011,0.05216,-0.18795
"1096",0.31,0,0.31434,0,-0.31434
"1097",0.31,0,0.2913,0.00255,-0.28876
"1098",0.31,0,0.30427,0,-0.30427
"1099",0.31,0,0.22765,0.07528,-0.15238
"1100",0.31,0,0.27527,0,-0.27527
"1101",0.31,0,0.24843,0.03191,-0.21652
"1102",0.31,0,0.28111,0.07327,-0.20785
"1103",0.31,0,0.31933,0.00936,-0.30997
"1104",0.31,0,0.24634,0.05753,-0.18881
"1105",0.31,0,0.30928,0.00299,-0.30628
"1106",0.31,0,0.28421,0,-0.28421
"1107",0.31,0,0.26563,0,-0.26563
"1108",0.31,0,0.34581,0,-0.34581
"1109",0.31,0,0.2643,0,-0.2643
"1110",0.31,0,0.26924,0,-0.26924
"1111",0.31,0,0.31576,0,-0.31576
"1112",0.31,0,0.25747,0,-0.25747
"1113",0.31,0,0.16177,0.09172,-0.07005
"1114",0.31,0,0.31033,0,-0.31033
"1115",0.31,0,0.30525,0,-0.30525
"1116",0.31,0,0.22296,0.08936,-0.1336
"1117",0.31,0,0.35886,0.00124,-0.35762
"1118",0.31,0,0.19993,0.07832,-0.12161
"1119",0.31,0,0.28422,0,-0.28422
"1120",0.31,0,0.34042,0,-0.34042
"1121",0.31,0,0.35325,0,-0.35325
"1122",0.31,0,0.23685,0.02501,-0.21184
"1123",0.31,0,0.28896,0.03463,-0.25433
"1124",0.31,0,0.2241,0.05529,-0.16881
"1125",0.31,0,0.2312,0.05133,-0.17986
"1126",0.31,0,0.26211,0,-0.26211
"1127",0.31,0,0.27755,0,-0.27755
"1128",0.31,0,0.29217,0,-0.29217
"1129",0.31,0,0.28426,0.02033,-0.26393
"1130",0.31,0,0.2536,0.07306,-0.18054
"1131",0.31,0,0.31316,0,-0.31316
"1132",0.31,0,0.29957,0.0087,-0.29088
"1133",0.31,0,0.33451,0.01489,-0.31963
"1134",0.31,0,0.3273,0,-0.3273
"1135",0.31,0,0.31786,0,-0.31786
"1136",0.31,0,0.16861,0.11386,-0.05475
"1137",0.31,0,0.20223,0.03245,-0.16978
"1138",0.31,0,0.28215,0,-0.28215
"1139",0.31,0,0.31385,0,-0.31385
"1140",0.31,0,0.31835,0,-0.31835
"1141",0.31,0,0.23619,0.07312,-0.16308
"1142",0.31,0,0.31788,0,-0.31788
"1143",0.31,0,0.32165,0,-0.32165
"1144",0.31,0,0.22394,0.06689,-0.15706
"1145",0.31,0,0.33071,0,-0.33071
"1146",0.31,0,0.23535,0.05723,-0.17812
"1147",0.31,0,0.314,0.01652,-0.29748
"1148",0.31,0,0.26313,0,-0.26313
"1149",0.31,0,0.35922,0,-0.35922
"1150",0.31,0,0.2122,0.09929,-0.11291
"1151",0.31,0,0.28779,0,-0.28779
"1152",0.31,0,0.26836,0,-0.26836
"1153",0.31,0,0.26482,0,-0.26482
"1154",0.31,0,0.30163,0,-0.30163
"1155",0.31,0,0.29152,0.04221,-0.24931
"1156",0.31,0,0.23685,0.05928,-0.17756
"1157",0.31,0,0.19594,0.06168,-0.13425
"1158",0.31,0,0.31205,0,-0.31205
"1159",0.31,0,0.35237,0,-0.35237
"1160",0.31,0,0.29676,0,-0.29676
"1161",0.31,0,0.32584,0,-0.32584
"1162",0.31,0,0.12075,0.1341,0.01335
"1163",0.31,0,0.29649,0.02318,-0.27331
"1164",0.31,0,0.1784,0.06497,-0.11343
"1165",0.31,0,0.28197,0,-0.28197
"1166",0.31,0,0.33687,0.02109,-0.31577
"1167",0.31,0,0.30619,0.01068,-0.29551
"1168",0.31,0,0.22941,0.08652,-0.14289
"1169",0.31,0,0.17717,0.10377,-0.07339
"1170",0.31,0,0.29393,0,-0.29393
"1171",0.31,0,0.17914,0.09473,-0.08441
"1172",0.31,0,0.23235,0.07513,-0.15721
